TBENCH_CLIENT_THREADS = 1
TBENCH_SERVER = 147.46.242.201
TBENCH_SERVER_PORT = 7313
TBENCH_MINSLEEPNS = 0
TBENCH_RANDSEED = 0
TBENCH_QPS = 1000
queue times, service times, sojorn times
latencies: 28.3402, 2.10024, 30.4405
latencies: 29.1295, 1.01169, 30.1412
latencies: 28.6448, 2.65452, 31.2993
latencies: 29.3729, 0.804392, 30.1773
latencies: 27.5928, 3.11869, 30.7115
latencies: 29.2299, 0.951881, 30.1818
latencies: 29.1351, 1.48705, 30.6221
latencies: 29.3699, 1.12414, 30.4941
latencies: 29.4471, 0.795592, 30.2427
latencies: 29.873, 0.921481, 30.7945
latencies: 30.2926, 0.921897, 31.2145
latencies: 29.5225, 2.7775, 32.3
latencies: 30.309, 2.38351, 32.6925
latencies: 31.0107, 3.48711, 34.4978
latencies: 33.1543, 0.593189, 33.7475
latencies: 33.6118, 0.76932, 34.3811
latencies: 32.3504, 2.87507, 35.2255
latencies: 33.1517, 0.886952, 34.0386
latencies: 33.2608, 1.46206, 34.7228
latencies: 32.974, 1.9605, 34.9345
latencies: 34.1335, 1.41662, 35.5501
latencies: 34.3013, 2.51525, 36.8165
latencies: 34.1579, 2.37036, 36.5282
latencies: 35.8927, 1.31752, 37.2102
latencies: 36.0545, 1.70706, 37.7616
latencies: 36.563, 0.729895, 37.2929
latencies: 35.7581, 2.09359, 37.8517
latencies: 37.2957, 1.11783, 38.4135
latencies: 35.4373, 0.768871, 36.2062
latencies: 36.6259, 1.75698, 38.3828
latencies: 34.5648, 1.25016, 35.815
latencies: 33.073, 3.15949, 36.2325
latencies: 34.1843, 2.41961, 36.6039
latencies: 35.9142, 1.28417, 37.1984
latencies: 35.909, 1.49899, 37.408
latencies: 36.0448, 2.39327, 38.4381
latencies: 31.9188, 0.991145, 32.91
latencies: 31.5828, 1.03876, 32.6216
latencies: 33.8692, 2.36146, 36.2307
latencies: 31.9804, 1.39556, 33.376
latencies: 32.3286, 1.64193, 33.9705
latencies: 33.5765, 2.04444, 35.6209
latencies: 32.9754, 2.08047, 35.0559
latencies: 33.3443, 0.772807, 34.1171
latencies: 31.8751, 0.889897, 32.765
latencies: 32.6108, 1.29259, 33.9034
latencies: 31.5829, 0.86788, 32.4508
latencies: 31.074, 2.21529, 33.2892
latencies: 32.2494, 1.11655, 33.3659
latencies: 32.229, 1.84638, 34.0753
latencies: 32.1453, 1.15892, 33.3043
latencies: 30.2572, 4.08004, 34.3373
latencies: 32.2312, 4.59412, 36.8253
latencies: 32.6421, 0.725799, 33.3679
latencies: 32.2575, 2.76063, 35.0181
latencies: 30.4591, 0.568518, 31.0276
latencies: 29.5805, 4.88392, 34.4644
latencies: 27.966, 1.98219, 29.9482
latencies: 26.8633, 0.861128, 27.7245
latencies: 27.4124, 2.23333, 29.6457
latencies: 29.1243, 3.72647, 32.8508
latencies: 28.9594, 1.00609, 29.9655
latencies: 28.0223, 1.21595, 29.2382
latencies: 26.7403, 1.11758, 27.8579
latencies: 27.1464, 2.23548, 29.3819
latencies: 26.5768, 1.41851, 27.9953
latencies: 27.1207, 3.02796, 30.1487
latencies: 26.6977, 1.39861, 28.0963
latencies: 25.6562, 1.56965, 27.2259
latencies: 26.7167, 2.59948, 29.3162
latencies: 25.0964, 1.49992, 26.5963
latencies: 26.3056, 3.12832, 29.4339
latencies: 26.8824, 5.43285, 32.3152
latencies: 29.0811, 1.38132, 30.4624
latencies: 28.6712, 2.41334, 31.0845
latencies: 29.7468, 1.75627, 31.503
latencies: 29.4955, 0.88916, 30.3847
latencies: 29.2109, 1.58161, 30.7925
latencies: 28.3618, 0.798695, 29.1605
latencies: 27.6025, 1.51105, 29.1136
latencies: 28.1354, 1.0275, 29.1629
latencies: 26.7519, 0.747847, 27.4998
latencies: 26.9191, 4.22983, 31.149
latencies: 22.0868, 0.979881, 23.0667
latencies: 23.6285, 1.82821, 25.4567
latencies: 21.2784, 1.90914, 23.1875
latencies: 21.8822, 3.74941, 25.6317
latencies: 19.8085, 0.645094, 20.4536
latencies: 20.412, 3.70141, 24.1134
latencies: 19.6883, 2.21676, 21.9051
latencies: 19.6868, 0.874088, 20.5609
latencies: 19.7007, 1.72078, 21.4215
latencies: 21.3909, 0.345315, 21.7363
latencies: 19.9358, 3.8401, 23.7759
latencies: 21.4354, 0.990858, 22.4263
latencies: 20.4738, 3.04912, 23.5229
latencies: 20.7361, 2.40748, 23.1436
latencies: 22.5422, 1.41147, 23.9537
latencies: 26.7464, 1.79058, 28.537
latencies: 23.7565, 1.23857, 24.9951
latencies: 22.2933, 3.27376, 25.567
latencies: 21.2984, 3.66029, 24.9587
latencies: 21.2873, 2.53254, 23.8198
latencies: 23.5963, 1.00142, 24.5977
latencies: 22.2154, 1.0642, 23.2796
latencies: 22.3446, 0.758215, 23.1028
latencies: 22.372, 1.12702, 23.499
latencies: 22.5022, 4.46862, 26.9709
latencies: 21.8824, 2.97206, 24.8544
latencies: 24.6067, 2.69212, 27.2988
latencies: 21.9246, 1.68869, 23.6132
latencies: 19.839, 4.83832, 24.6773
latencies: 23.2274, 1.72674, 24.9541
latencies: 25.375, 3.49213, 28.8671
latencies: 23.0824, 4.37418, 27.4566
latencies: 25.1225, 2.48482, 27.6073
latencies: 26.6038, 1.07108, 27.6749
latencies: 26.7867, 1.40337, 28.19
latencies: 27.1751, 1.75093, 28.926
latencies: 26.5847, 4.9164, 31.5011
latencies: 27.3757, 2.81177, 30.1875
latencies: 28.734, 1.93407, 30.6681
latencies: 30.1004, 0.818088, 30.9185
latencies: 28.8071, 2.67747, 31.4846
latencies: 30.7027, 1.05998, 31.7627
latencies: 30.7025, 1.90504, 32.6076
latencies: 30.38, 0.622022, 31.002
latencies: 28.8275, 0.453893, 29.2814
latencies: 31.0062, 3.72218, 34.7284
latencies: 28.9398, 0.734119, 29.6739
latencies: 26.3412, 1.29774, 27.639
latencies: 27.4345, 5.19483, 32.6293
latencies: 28.9718, 0.810439, 29.7822
latencies: 26.984, 4.34567, 31.3297
latencies: 28.9473, 1.19476, 30.142
latencies: 29.5047, 1.61586, 31.1206
latencies: 28.2416, 1.58034, 29.822
latencies: 27.2144, 1.88437, 29.0988
latencies: 28.3408, 0.762536, 29.1033
latencies: 28.1359, 2.57218, 30.7081
latencies: 29.1171, 1.72222, 30.8393
latencies: 28.3001, 3.8681, 32.1682
latencies: 30.5111, 2.74796, 33.2591
latencies: 32.1053, 5.03685, 37.1421
latencies: 32.127, 1.59582, 33.7228
latencies: 32.9277, 3.86052, 36.7882
latencies: 34.1702, 0.848232, 35.0184
latencies: 32.0219, 0.99105, 33.0129
latencies: 33.4064, 3.59872, 37.0051
latencies: 32.507, 0.885193, 33.3922
latencies: 30.7958, 0.796967, 31.5928
latencies: 29.544, 0.811144, 30.3552
latencies: 27.6649, 1.48977, 29.1547
latencies: 29.5068, 2.33039, 31.8372
latencies: 28.9187, 0.773384, 29.6921
latencies: 27.7982, 2.80143, 30.5996
latencies: 27.5331, 3.1823, 30.7154
latencies: 27.7947, 1.58898, 29.3837
latencies: 27.5241, 2.73497, 30.2591
latencies: 28.2838, 2.58438, 30.8682
latencies: 28.3136, 1.05364, 29.3672
latencies: 28.9532, 0.90676, 29.86
latencies: 29.3963, 1.87416, 31.2704
latencies: 27.2051, 3.48807, 30.6932
latencies: 27.9755, 3.30413, 31.2797
latencies: 29.8637, 0.717383, 30.5811
latencies: 29.2159, 0.931113, 30.147
latencies: 29.5891, 1.66226, 31.2514
latencies: 29.4708, 1.9788, 31.4496
latencies: 29.3562, 1.60635, 30.9625
latencies: 28.6003, 4.09261, 32.6929
latencies: 30.2371, 1.03585, 31.2729
latencies: 30.7998, 1.89058, 32.6903
latencies: 30.7658, 1.92386, 32.6897
latencies: 31.9259, 1.98735, 33.9133
latencies: 30.3057, 2.38255, 32.6882
latencies: 31.3483, 0.848328, 32.1966
latencies: 31.592, 0.93396, 32.526
latencies: 29.6684, 0.77668, 30.445
latencies: 28.1314, 0.840232, 28.9716
latencies: 28.7986, 1.09857, 29.8971
latencies: 26.6403, 0.892585, 27.5329
latencies: 26.0802, 1.56513, 27.6454
latencies: 26.4453, 1.04705, 27.4924
latencies: 25.9835, 2.82444, 28.808
latencies: 28.3968, 1.32046, 29.7172
latencies: 26.0872, 4.67633, 30.7635
latencies: 23.4822, 1.39361, 24.8758
latencies: 28.6664, 2.19679, 30.8632
latencies: 24.4078, 0.444805, 24.8526
latencies: 24.0286, 1.46158, 25.4902
latencies: 24.3541, 0.509637, 24.8637
latencies: 20.2548, 0.846472, 21.1012
latencies: 24.6205, 1.2884, 25.9089
latencies: 20.9161, 1.08472, 22.0008
latencies: 18.4608, 1.02705, 19.4879
latencies: 17.0703, 1.07604, 18.1463
latencies: 19.5518, 3.55216, 23.104
latencies: 18.5041, 1.62187, 20.126
latencies: 17.806, 4.70459, 22.5106
latencies: 22.3242, 1.52465, 23.8488
latencies: 20.1218, 4.69358, 24.8154
latencies: 22.9472, 1.38885, 24.336
latencies: 22.3706, 0.986793, 23.3574
latencies: 18.2793, 0.763015, 19.0423
latencies: 18.5909, 1.4108, 20.0016
latencies: 16.772, 1.99685, 18.7688
latencies: 18.0749, 0.803143, 18.878
latencies: 17.8199, 3.42102, 21.241
latencies: 15.1985, 2.35884, 17.5573
latencies: 15.7331, 1.28443, 17.0175
latencies: 16.5638, 0.679046, 17.2429
latencies: 16.1485, 3.26848, 19.417
latencies: 14.9043, 1.09812, 16.0024
latencies: 14.4127, 2.47209, 16.8848
latencies: 15.9143, 1.27598, 17.1903
latencies: 15.1011, 0.966633, 16.0678
latencies: 15.1221, 0.793063, 15.9152
latencies: 15.9277, 1.73592, 17.6636
latencies: 14.9643, 3.41997, 18.3843
latencies: 16.9998, 0.845544, 17.8454
latencies: 17.3658, 1.04187, 18.4077
latencies: 17.2349, 1.01681, 18.2517
latencies: 17.1684, 0.918857, 18.0873
latencies: 17.6926, 1.82632, 19.5189
latencies: 17.2879, 0.714247, 18.0021
latencies: 16.2813, 1.25009, 17.5314
latencies: 16.397, 0.966857, 17.3639
latencies: 15.201, 0.874088, 16.0751
latencies: 16.7172, 3.58503, 20.3022
latencies: 13.4659, 1.10273, 14.5686
latencies: 13.7838, 3.80752, 17.5913
latencies: 12.2157, 3.18342, 15.3991
latencies: 13.8612, 0.867816, 14.729
latencies: 9.57761, 1.23585, 10.8135
latencies: 9.02465, 1.2898, 10.3145
latencies: 8.23532, 3.91597, 12.1513
latencies: 9.72525, 1.89935, 11.6246
latencies: 8.5301, 4.69352, 13.2236
latencies: 8.75922, 1.43156, 10.1908
latencies: 7.13769, 0.737479, 7.87517
latencies: 6.9305, 0.777383, 7.70788
latencies: 7.2379, 3.26909, 10.507
latencies: 7.35207, 2.06844, 9.42051
latencies: 7.64265, 0.672678, 8.31532
latencies: 7.49571, 1.55307, 9.04877
latencies: 6.34569, 1.05527, 7.40097
latencies: 7.77511, 2.4621, 10.2372
latencies: 4.58951, 1.60001, 6.18952
latencies: 4.43633, 3.1367, 7.57303
latencies: 5.36425, 1.61441, 6.97867
latencies: 5.70447, 0.746919, 6.45139
latencies: 5.76835, 3.21747, 8.98582
latencies: 5.25999, 1.75899, 7.01899
latencies: 4.5894, 1.52792, 6.11731
latencies: 4.44448, 1.13719, 5.58167
latencies: 3.6267, 2.67394, 6.30064
latencies: 5.28527, 2.21093, 7.49621
latencies: 5.5721, 2.79366, 8.36576
latencies: 6.75858, 1.01883, 7.77741
latencies: 7.02506, 0.701575, 7.72663
latencies: 7.38004, 1.80936, 9.18941
latencies: 6.85219, 1.08407, 7.93626
latencies: 5.86073, 1.47918, 7.33991
latencies: 7.09864, 1.71304, 8.81168
latencies: 6.34178, 3.90033, 10.2421
latencies: 7.98298, 0.8202, 8.80318
latencies: 8.06248, 1.01015, 9.07263
latencies: 7.14657, 0.765063, 7.91163
latencies: 8.17243, 3.24947, 11.4219
latencies: 7.57085, 2.4549, 10.0258
latencies: 8.64205, 0.694726, 9.33677
latencies: 8.02984, 2.4766, 10.5064
latencies: 7.50456, 1.11508, 8.61964
latencies: 7.3928, 2.50818, 9.90098
latencies: 8.4125, 1.33246, 9.74496
latencies: 8.08687, 0.873833, 8.96071
latencies: 8.07234, 2.00402, 10.0764
latencies: 8.09691, 3.368, 11.4649
latencies: 10.3253, 1.09332, 11.4186
latencies: 10.0421, 2.43052, 12.4726
latencies: 9.25977, 1.60325, 10.863
latencies: 8.9059, 0.884584, 9.79048
latencies: 9.63325, 2.14178, 11.775
latencies: 8.57377, 2.66745, 11.2412
latencies: 7.70831, 1.18174, 8.89005
latencies: 8.36407, 0.467141, 8.83121
latencies: 8.35005, 1.75045, 10.1005
latencies: 7.49899, 4.66961, 12.1686
latencies: 10.1318, 1.11543, 11.2472
latencies: 10.5655, 1.32968, 11.8952
latencies: 10.0604, 3.364, 13.4244
latencies: 14.0841, 2.28841, 16.3725
latencies: 13.3667, 1.49624, 14.8629
latencies: 11.7758, 1.33019, 13.106
latencies: 11.6125, 0.64519, 12.2577
latencies: 11.4458, 0.81396, 12.2598
latencies: 10.5198, 4.97858, 15.4983
latencies: 11.3506, 2.01371, 13.3643
latencies: 10.3144, 1.24123, 11.5556
latencies: 9.04055, 1.60283, 10.6434
latencies: 8.95361, 1.13668, 10.0903
latencies: 8.8687, 0.747527, 9.61623
latencies: 8.71797, 1.05435, 9.77232
latencies: 9.56873, 1.01531, 10.584
latencies: 9.52044, 0.997289, 10.5177
latencies: 10.3774, 1.06193, 11.4394
latencies: 10.2859, 2.97862, 13.2646
latencies: 12.682, 2.40293, 15.085
latencies: 11.2193, 4.40308, 15.6224
latencies: 14.7157, 0.851176, 15.5669
latencies: 11.4324, 0.694695, 12.1271
latencies: 11.5015, 0.974921, 12.4765
latencies: 14.6557, 2.64601, 17.3017
latencies: 12.1626, 1.16014, 13.3228
latencies: 12.4271, 4.08097, 16.5081
latencies: 11.9459, 3.45213, 15.398
latencies: 13.1628, 1.36404, 14.5269
latencies: 13.2073, 1.70475, 14.9121
latencies: 13.2766, 2.4383, 15.7149
latencies: 9.87495, 2.19218, 12.0671
latencies: 11.0522, 2.20956, 13.2618
latencies: 10.8084, 3.42134, 14.2297
latencies: 12.2186, 0.705863, 12.9245
latencies: 12.3197, 0.893064, 13.2128
latencies: 13.042, 2.50274, 15.5447
latencies: 13.6153, 0.808199, 14.4235
latencies: 12.1512, 1.0275, 13.1786
latencies: 11.1089, 1.72638, 12.8353
latencies: 10.9655, 3.17788, 14.1433
latencies: 12.7417, 1.34478, 14.0864
latencies: 12.6003, 1.24091, 13.8412
latencies: 10.651, 1.00836, 11.6594
latencies: 10.4388, 1.20126, 11.6401
latencies: 10.7593, 1.03911, 11.7984
latencies: 5.5981, 2.13628, 7.73438
latencies: 5.87667, 2.90041, 8.77708
latencies: 5.17459, 0.887848, 6.06244
latencies: 4.80228, 0.787751, 5.59003
latencies: 6.19069, 1.98178, 8.17247
latencies: 5.35396, 0.738342, 6.0923
latencies: 2.83092, 0.606854, 3.43777
latencies: 2.47208, 1.63003, 4.10211
latencies: 2.88232, 1.38347, 4.26579
latencies: 0.677187, 1.08763, 1.76481
latencies: 0.675845, 2.64185, 3.31769
latencies: 1.6906, 0.783976, 2.47458
latencies: 0.826377, 1.32961, 2.15599
latencies: 0.671085, 0.689094, 1.36018
latencies: 0.645479, 0.712518, 1.358
latencies: 0.643717, 2.15544, 2.79916
latencies: 1.11281, 2.60111, 3.71392
latencies: 0.608219, 1.78184, 2.39006
latencies: 1.60764, 2.04418, 3.65182
latencies: 0.91744, 1.50987, 2.42731
latencies: 0.719151, 0.967113, 1.68626
latencies: 0.731252, 4.3283, 5.05955
latencies: 0.676656, 1.0474, 1.72406
latencies: 1.18264, 2.91398, 4.09662
latencies: 0.542887, 3.92407, 4.46696
latencies: 1.91869, 0.81716, 2.73585
latencies: 1.91393, 1.48469, 3.39861
latencies: 2.23467, 0.987305, 3.22198
latencies: 1.15824, 0.995626, 2.15387
latencies: 0.643834, 0.793351, 1.43718
latencies: 0.672433, 0.90324, 1.57567
latencies: 0.678096, 1.06651, 1.7446
latencies: 0.685264, 0.983914, 1.66918
latencies: 0.613976, 1.17889, 1.79287
latencies: 1.8042, 1.07895, 2.88316
latencies: 0.560488, 2.7622, 3.32269
latencies: 2.00328, 1.93544, 3.93872
latencies: 1.81851, 2.39647, 4.21498
latencies: 3.61316, 0.842344, 4.45551
latencies: 4.46917, 0.880648, 5.34981
latencies: 3.48238, 3.37194, 6.85431
latencies: 5.43894, 0.815432, 6.25437
latencies: 4.85526, 2.54351, 7.39877
latencies: 6.00349, 1.21656, 7.22004
latencies: 11.8733, 0.759528, 12.6328
latencies: 11.4298, 1.01646, 12.4463
latencies: 11.6369, 0.767175, 12.4041
latencies: 10.2901, 0.903912, 11.194
latencies: 8.40368, 4.38119, 12.7849
latencies: 8.7477, 0.793991, 9.54169
latencies: 7.3231, 0.848872, 8.17197
latencies: 8.58791, 2.44985, 11.0378
latencies: 7.09363, 1.43736, 8.53099
latencies: 8.51984, 0.692646, 9.21249
latencies: 7.32722, 5.36687, 12.6941
latencies: 9.10134, 4.51447, 13.6158
latencies: 11.6615, 3.22275, 14.8843
latencies: 12.9667, 2.10901, 15.0757
latencies: 14.3414, 2.29484, 16.6362
latencies: 14.5282, 3.3, 17.8282
latencies: 15.7043, 4.75028, 20.4546
latencies: 17.0609, 4.75665, 21.8176
latencies: 19.6745, 2.0789, 21.7534
latencies: 18.2319, 0.827335, 19.0593
latencies: 14.9875, 0.844392, 15.8319
latencies: 16.7647, 1.27486, 18.0396
latencies: 15.4312, 1.05863, 16.4899
latencies: 14.0944, 1.20139, 15.2958
latencies: 13.9342, 1.45134, 15.3855
latencies: 15.2234, 0.846696, 16.0701
latencies: 13.9116, 3.1207, 17.0323
latencies: 14.8099, 1.2627, 16.0726
latencies: 13.1504, 1.97755, 15.128
latencies: 12.9542, 0.975945, 13.9302
latencies: 13.8984, 0.860264, 14.7587
latencies: 13.8589, 0.868488, 14.7274
latencies: 12.5374, 0.969001, 13.5064
latencies: 11.8146, 1.25771, 13.0723
latencies: 12.4045, 0.904264, 13.3088
latencies: 12.3473, 2.01019, 14.3574
latencies: 10.9482, 0.88132, 11.8295
latencies: 12.1265, 2.97011, 15.0966
latencies: 10.3788, 0.825448, 11.2042
latencies: 10.7244, 1.21575, 11.9402
latencies: 9.39042, 0.808327, 10.1987
latencies: 10.8595, 2.42591, 13.2854
latencies: 9.56579, 0.705511, 10.2713
latencies: 9.16733, 3.53066, 12.698
latencies: 9.52574, 2.44374, 11.9695
latencies: 10.3455, 1.09127, 11.4367
latencies: 11.109, 0.792807, 11.9018
latencies: 11.8056, 1.41144, 13.217
latencies: 11.3181, 4.80168, 16.1198
latencies: 12.2003, 0.930825, 13.1312
latencies: 12.7314, 0.658406, 13.3898
latencies: 5.50549, 0.985577, 6.49106
latencies: 8.15684, 3.64695, 11.8038
latencies: 6.22202, 1.11249, 7.33451
latencies: 5.73764, 3.54573, 9.28337
latencies: 5.30137, 1.75797, 7.05934
latencies: 5.56299, 2.34895, 7.91194
latencies: 7.06981, 3.6528, 10.7226
latencies: 6.71685, 3.47002, 10.1869
latencies: 8.8516, 2.22524, 11.0768
latencies: 9.40289, 2.55298, 11.9559
latencies: 10.2598, 0.603718, 10.8635
latencies: 10.5136, 0.704647, 11.2182
latencies: 10.6498, 2.09208, 12.7418
latencies: 10.1944, 0.798663, 10.993
latencies: 10.6419, 1.63301, 12.2749
latencies: 9.26378, 2.2701, 11.5339
latencies: 8.23689, 2.33234, 10.5692
latencies: 9.34835, 1.02967, 10.378
latencies: 9.67869, 1.41345, 11.0921
latencies: 7.12258, 1.03364, 8.15622
latencies: 7.34299, 1.57563, 8.91863
latencies: 6.65596, 1.91035, 8.56631
latencies: 6.57705, 2.22719, 8.80423
latencies: 8.26999, 0.742055, 9.01205
latencies: 7.70487, 0.872552, 8.57742
latencies: 3.62914, 0.905352, 4.5345
latencies: 3.03264, 0.815016, 3.84766
latencies: 1.88222, 1.54536, 3.42758
latencies: 2.46913, 2.68159, 5.15072
latencies: 2.51233, 0.859721, 3.37205
latencies: 2.9314, 0.568773, 3.50017
latencies: 3.25603, 2.86959, 6.12562
latencies: 1.14962, 1.25812, 2.40774
latencies: 3.39915, 4.91646, 8.31561
latencies: 1.08898, 2.28092, 3.3699
latencies: 0.577101, 3.6497, 4.2268
latencies: 1.8346, 1.6164, 3.451
latencies: 3.35268, 0.769384, 4.12206
latencies: 2.096, 0.322211, 2.41821
latencies: 2.63055, 4.7884, 7.41894
latencies: 0.756572, 0.77844, 1.53501
latencies: 0.630157, 1.70341, 2.33357
latencies: 0.654824, 1.03031, 1.68514
latencies: 0.694096, 2.67225, 3.36634
latencies: 1.29135, 1.89963, 3.19098
latencies: 2.93019, 2.36396, 5.29415
latencies: 2.89526, 3.96887, 6.86413
latencies: 2.22648, 4.32238, 6.54886
latencies: 1.20163, 3.16, 4.36163
latencies: 3.14487, 0.895624, 4.04049
latencies: 2.84522, 1.18568, 4.0309
latencies: 3.52031, 0.755687, 4.276
latencies: 2.54124, 4.45803, 6.99927
latencies: 2.01352, 1.19105, 3.20457
latencies: 1.65966, 2.07439, 3.73405
latencies: 4.35378, 4.70667, 9.06045
latencies: 0.745862, 0.977001, 1.72286
latencies: 0.702034, 1.45521, 2.15725
latencies: 0.741207, 3.34342, 4.08463
latencies: 0.750689, 1.08542, 1.83611
latencies: 0.737239, 2.49551, 3.23275
latencies: 1.53017, 0.875176, 2.40535
latencies: 1.70832, 0.819655, 2.52797
latencies: 0.926256, 1.00273, 1.92898
latencies: 0.628756, 1.36251, 1.99127
latencies: 1.73417, 1.82043, 3.55461
latencies: 0.677123, 2.7678, 3.44493
latencies: 0.700308, 1.88466, 2.58497
latencies: 1.61336, 0.862216, 2.47558
latencies: 1.82961, 1.4291, 3.25871
latencies: 0.707519, 0.812615, 1.52013
latencies: 0.660088, 0.742823, 1.40291
latencies: 0.674454, 1.42945, 2.10391
latencies: 0.68263, 1.54766, 2.23029
latencies: 0.909, 0.950153, 1.85915
latencies: 0.760546, 0.808711, 1.56926
latencies: 0.748873, 0.776455, 1.52533
latencies: 0.770203, 2.46966, 3.23986
latencies: 0.660922, 1.16091, 1.82183
latencies: 0.584488, 0.907464, 1.49195
latencies: 1.01548, 1.54091, 2.55639
latencies: 0.832845, 2.01371, 2.84656
latencies: 0.721147, 2.33241, 3.05355
latencies: 0.805688, 2.1245, 2.93019
latencies: 0.742261, 1.15604, 1.8983
latencies: 0.776646, 1.51614, 2.29279
latencies: 0.672905, 0.760327, 1.43323
latencies: 0.824865, 1.03038, 1.85524
latencies: 0.82738, 0.943977, 1.77136
latencies: 1.60853, 0.867592, 2.47613
latencies: 0.661689, 3.82967, 4.49136
latencies: 2.76888, 0.672775, 3.44166
latencies: 1.88246, 2.35333, 4.23579
latencies: 2.13731, 4.34686, 6.48416
latencies: 3.17158, 0.766023, 3.93761
latencies: 2.33187, 1.29038, 3.62225
latencies: 3.65637, 1.0049, 4.66128
latencies: 4.54232, 0.888585, 5.43091
latencies: 2.11918, 4.87771, 6.99689
latencies: 4.56674, 1.2252, 5.79194
latencies: 3.84466, 3.50192, 7.34658
latencies: 5.02787, 0.78484, 5.81271
latencies: 4.27912, 4.83003, 9.10915
latencies: 3.49203, 2.00475, 5.49678
latencies: 0.669409, 0.741606, 1.41101
latencies: 0.701356, 0.825031, 1.52639
latencies: 1.53588, 1.67698, 3.21285
latencies: 0.708718, 4.9459, 5.65462
latencies: 2.92232, 0.803144, 3.72546
latencies: 0.985075, 0.852488, 1.83756
latencies: 1.7723, 2.04108, 3.81338
latencies: 0.762475, 1.45701, 2.21948
latencies: 0.555748, 1.02398, 1.57973
latencies: 0.809076, 2.22255, 3.03163
latencies: 0.602552, 1.99986, 2.60241
latencies: 2.24453, 1.45521, 3.69974
latencies: 2.1284, 3.42874, 5.55714
latencies: 2.8037, 1.35166, 4.15536
latencies: 2.78964, 3.49696, 6.2866
latencies: 3.2573, 0.993481, 4.25078
latencies: 3.92463, 0.958697, 4.88333
latencies: 3.95731, 3.24729, 7.20461
latencies: 5.50552, 0.702823, 6.20835
latencies: 5.01991, 0.990473, 6.01038
latencies: 5.58875, 0.704326, 6.29308
latencies: 6.30256, 1.48517, 7.78773
latencies: 4.76889, 5.57391, 10.3428
latencies: 5.1754, 1.62456, 6.79995
latencies: 5.82037, 1.27582, 7.09619
latencies: 6.33746, 0.993065, 7.33053
latencies: 6.84795, 1.48513, 8.33308
latencies: 3.39904, 0.78244, 4.18148
latencies: 3.59496, 2.76863, 6.36359
latencies: 3.7781, 1.27035, 5.04845
latencies: 3.06067, 2.48281, 5.54347
latencies: 4.50748, 1.06763, 5.5751
latencies: 4.00425, 2.16082, 6.16507
latencies: 4.88275, 0.799495, 5.68225
latencies: 3.7629, 2.72137, 6.48427
latencies: 5.24079, 1.15431, 6.39511
latencies: 5.40474, 1.4611, 6.86584
latencies: 4.92713, 1.74987, 6.677
latencies: 5.61414, 1.64453, 7.25867
latencies: 5.49467, 1.52526, 7.01994
latencies: 5.2257, 2.57049, 7.79619
latencies: 5.3103, 1.16676, 6.47707
latencies: 4.77042, 2.5631, 7.33352
latencies: 4.01355, 1.42244, 5.43599
latencies: 4.38017, 1.44491, 5.82508
latencies: 4.37255, 1.17585, 5.5484
latencies: 4.73899, 1.39937, 6.13836
latencies: 4.93456, 0.959529, 5.89409
latencies: 4.2261, 4.61848, 8.84458
latencies: 4.91468, 1.41851, 6.33319
latencies: 5.16536, 1.79346, 6.95881
latencies: 4.78389, 0.719079, 5.50297
latencies: 5.73167, 1.0626, 6.79427
